location_id,local_language_id,name,subtitle
831,3,가라르광산,
831,4,伽勒爾礦山,
831,5,Mine de Galar,
831,6,Galar-Mine 1,
831,7,Mina de Galar,
831,8,Miniera di Galar,
831,9,Galar Mine,
831,11,ガラル鉱山,
831,12,伽勒尔矿山,
832,1,４ばんどうろ,
832,3,4번도로,
832,4,４號道路,
832,5,Route 4,
832,6,Route 4,
832,7,Ruta 4,
832,8,Percorso 4,
832,9,Route 4,
832,11,４番道路,
832,12,４号道路,
833,1,ターフタウン,
833,3,터프마을,
833,4,草路鎮,
833,5,Greenbury,
833,6,Turffield,
833,7,Pueblo Hoyuelo,
833,8,Turffield,
833,9,Turffield,
833,11,ターフタウン,
833,12,草路镇,
834,1,ターフスタジアム,
834,3,터프스타디움,
834,4,草路競技場,
834,5,Stade de Greenbury,
834,6,Turffield-Stadion,
834,7,Estadio de Hoyuelo,
834,8,Stadio Turffield,
834,9,Turffield Stadium,
834,11,ターフスタジアム,
834,12,草路竞技场,
835,1,５ばんどうろ,
835,3,5번도로,
835,4,５號道路,
835,5,Route 5,
835,6,Route 5,
835,7,Ruta 5,
835,8,Percorso 5,
835,9,Route 5,
835,11,５番道路,
835,12,５号道路,
836,1,バウタウン,
836,3,바우마을,
836,4,水舟鎮,
836,5,Skifford,
836,6,Keelton,
836,7,Pueblo Amura,
836,8,Keelford,
836,9,Hulbury,
836,11,バウタウン,
836,12,水舟镇,
837,1,バウタウンえき,
837,3,바우마을역,
837,4,水舟鎮車站,
837,5,Gare de Skifford,
837,6,Keelton-Bahnhof,
837,7,Estación de Amura,
837,8,Stazione di Keelford,
837,9,Hulbury Station,
837,11,バウタウン駅,
837,12,水舟镇车站,
838,1,バウスタジアム,
838,3,바우스타디움,
838,4,水舟競技場,
838,5,Stade de Skifford,
838,6,Keelton-Stadion,
838,7,Estadio de Amura,
838,8,Stadio Keelford,
838,9,Hulbury Stadium,
838,11,バウスタジアム,
838,12,水舟竞技场,
839,1,エンジンシティはずれ,
839,3,엔진시티 변두리,
839,4,機擎市郊外,
839,5,Abords de Motorby,
839,6,Engine-Ortsrand,
839,7,Afueras de Pistón,
839,8,Perif. Steamington,
839,9,Motostoke Outskirts,
839,11,エンジンシティはずれ,
839,12,机擎市郊外,
840,1,だいにこうざん,
840,3,제2광산,
840,4,第二礦山,
840,5,Mine de Galar nº 2,
840,6,Galar-Mine 2,
840,7,Mina de Galar n.º 2,
840,8,Miniera 2,
840,9,Galar Mine No. 2,
840,11,第二鉱山,
840,12,第二矿山,
841,1,ナックルシティ,
841,3,너클시티,
841,4,拳關市,
841,5,Kickenham,
841,6,Claw City,
841,7,Ciudad Artejo,
841,8,Knuckleburgh,
841,9,Hammerlocke,
841,11,ナックルシティ,
841,12,拳关市,
842,1,ナックルシティえき,
842,3,너클시티역,
842,4,拳關市車站,
842,5,Gare de Kickenham,
842,6,Claw-City-Bahnhof,
842,7,Estación de Artejo,
842,8,St. di Knuckleburgh,
842,9,Hammerlocke Station,
842,11,ナックルシティ駅,
842,12,拳关市车站,
843,1,ナックルスタジアム,
843,3,너클스타디움,
843,4,拳關競技場,
843,5,Stade de Kickenham,
843,6,Claw-Stadion,
843,7,Estadio de Artejo,
843,8,Stadio Knuckleburgh,
843,9,Hammerlocke Stadium,
843,11,ナックルスタジアム,
843,12,拳关竞技场,
844,1,エネルギープラント,
844,3,에너지플랜트,
844,4,能源工廠,
844,5,Salle du réacteur,
844,6,Energiewerk,
844,7,Planta Eléctrica,
844,8,Centrale Energetica,
844,9,Energy Plant,
844,11,エネルギープラント,
844,12,能源工厂,
845,1,タワートップ,
845,3,타워톱,
845,4,塔頂,
845,5,Sommet de la tour,
845,6,Turmspitze,
845,7,Corona de la Torre,
845,8,Cima della Torre,
845,9,Tower Summit,
845,11,タワートップ,
845,12,塔顶,
846,1,６ばんどうろ,
846,3,6번도로,
846,4,６號道路,
846,5,Route 6,
846,6,Route 6,
846,7,Ruta 6,
846,8,Percorso 6,
846,9,Route 6,
846,11,６番道路,
846,12,６号道路,
847,1,ラテラルタウン,
847,3,래터럴마을,
847,4,溯傳鎮,
847,5,Old Chister,
847,6,Passbeck,
847,7,Pueblo Ladera,
847,8,Latermore,
847,9,Stow-on-Side,
847,11,ラテラルタウン,
847,12,溯传镇,
848,1,ラテラルスタジアム,
848,3,래터럴스타디움,
848,4,溯傳競技場,
848,5,Stade d’Old Chister,
848,6,Passbeck-Stadion,
848,7,Estadio de Ladera,
848,8,Stadio Latermore,
848,9,Stow-on-Side Stadium,
848,11,ラテラルスタジアム,
848,12,溯传竞技场,
849,1,ルミナスメイズのもり,
849,3,루미너스메이즈숲,
849,4,迷光森林,
849,5,Forêt de Lumirinth,
849,6,Wirrschein-Wald,
849,7,Bosque Lumirinto,
849,8,Bosco Brillabirinto,
849,9,Glimwood Tangle,
849,11,ルミナスメイズの森,
849,12,迷光森林,
850,1,アラベスクタウン,
850,3,아라베스크마을,
850,4,舞姿鎮,
850,5,Corrifey,
850,6,Fairballey,
850,7,Pueblo Plié,
850,8,Piquedilly,
850,9,Ballonlea,
850,11,アラベスクタウン,
850,12,舞姿镇,
851,1,アラベスクスタジアム,
851,3,아라베스크스타디움,
851,4,舞姿競技場,
851,5,Stade de Corrifey,
851,6,Fairballey-Stadion,
851,7,Estadio de Plié,
851,8,Stadio Piquedilly,
851,9,Ballonlea Stadium,
851,11,アラベスクスタジアム,
851,12,舞姿竞技场,
852,1,７ばんどうろ,
852,3,7번도로,
852,4,７號道路,
852,5,Route 7,
852,6,Route 7,
852,7,Ruta 7,
852,8,Percorso 7,
852,9,Route 7,
852,11,７番道路,
852,12,７号道路,
853,1,８ばんどうろ,
853,3,8번도로,
853,4,８號道路,
853,5,Route 8,
853,6,Route 8,
853,7,Ruta 8,
853,8,Percorso 8,
853,9,Route 8,
853,11,８番道路,
853,12,８号道路,
854,1,８ばんどうろ,ゆけむりこみち
854,3,8번도로,모락모락 좁은 길
854,4,８號道路,泉煙小路
854,5,Route 8,Sentier des Sources
854,6,Route 8,Dampfschwaden-Pfad
854,7,Ruta 8,Senda Vaporosa
854,8,Percorso 8,Sentiero del Vapore
854,9,Route 8,Steamdrift Way
854,11,８番道路,湯けむり小路
854,12,８号道路,泉烟小路
855,1,９ばんどうろ,
855,3,9번도로,
855,4,９號道路,
855,5,Route 9,
855,6,Route 9,
855,7,Ruta 9,
855,8,Percorso 9,
855,9,Route 9,
855,11,９番道路,
855,12,９号道路,
856,1,９ばんどうろ,キルクスのいりえ
856,3,9번도로,키르쿠스만
856,4,９號道路,戰競灣
856,5,Route 9,Baie de Ludester
856,6,Route 9,Circhester-Bucht
856,7,Ruta 9,Bahía de Auriga
856,8,Percorso 9,Baia di Circhester
856,9,Route 9,Circhester Bay
856,11,９番道路,キルクスの入り江
856,12,９号道路,战竞湾
857,1,９ばんどうろ,スパイクタウンはずれ
857,3,9번도로,스파이크마을 변두리
857,4,９號道路,尖釘鎮郊外
857,5,Route 9,Abords de Smashings
857,6,Route 9,Spikeford-Ortsrand
857,7,Ruta 9,Afueras de Crampón
857,8,Percorso 9,Perif. di Spikeville
857,9,Route 9,Outer Spikemuth
857,11,９番道路,スパイクタウンはずれ
857,12,９号道路,尖钉镇郊外
858,1,キルクスタウン,
858,3,키르쿠스마을,
858,4,戰競鎮,
858,5,Ludester,
858,6,Circhester,
858,7,Pueblo Auriga,
858,8,Circhester,
858,9,Circhester,
858,11,キルクスタウン,
858,12,战竞镇,
859,1,キルクススタジアム,
859,3,키르쿠스스타디움,
859,4,戰競競技場,
859,5,Stade de Ludester,
859,6,Circhester-Stadion,
859,7,Estadio de Auriga,
859,8,Stadio Circhester,
859,9,Circhester Stadium,
859,11,キルクススタジアム,
859,12,战竞竞技场,
860,1,スパイクタウン,
860,3,스파이크마을,
860,4,尖釘鎮,
860,5,Smashings,
860,6,Spikeford,
860,7,Pueblo Crampón,
860,8,Spikeville,
860,9,Spikemuth,
860,11,スパイクタウン,
860,12,尖钉镇,
861,1,ルートナイントンネル,
861,3,루트나인터널,
861,4,九路隧道,
861,5,Tunnel de la Route 9,
861,6,Route-9-Tunnel,
861,7,Túnel de la Ruta 9,
861,8,Tunnel Percorso 9,
861,9,Route 9 Tunnel,
861,11,ルートナイントンネル,
861,12,九路隧道,
862,1,１０ばんどうろ,
862,3,10번도로,
862,4,１０號道路,
862,5,Route 10,
862,6,Route 10,
862,7,Ruta 10,
862,8,Percorso 10,
862,9,Route 10,
862,11,１０番道路,
862,12,１０号道路,
863,1,ホワイトヒルえき,
863,3,화이트힐역,
863,4,白丘車站,
863,5,Gare de White Hill,
863,6,White-Hill-Bahnhof,
863,7,Est. Colinablanca,
863,8,Staz. di Collebianco,
863,9,White Hill Station,
863,11,ホワイトヒル駅,
863,12,白丘车站,
864,1,シュートシティ,
864,3,슛시티,
864,4,宮門市,
864,5,Winscor,
864,6,Score City,
864,7,Ciudad Puntera,
864,8,Goalwick,
864,9,Wyndon,
864,11,シュートシティ,
864,12,宫门市,
865,1,シュートシティえき,
865,3,슛시티역,
865,4,宮門市車站,
865,5,Gare de Winscor,
865,6,Score-City-Bahnhof,
865,7,Estación de Puntera,
865,8,Stazione di Goalwick,
865,9,Wyndon Station,
865,11,シュートシティ駅,
865,12,宫门市车站,
866,1,シュートスタジアム,ポケモンリーグほんぶ
866,3,슛스타디움,포켓몬리그본부
866,4,宮門競技場,寶可夢聯盟總部
866,5,Stade de Winscor,Siège de la Ligue
866,6,Score-Stadion,Liga-Hauptquartier
866,7,Estadio de Puntera,Sede de la Liga
866,8,Stadio Goalwick,Sede Lega Pokémon
866,9,Wyndon Stadium,Pokémon League HQ
866,11,シュートスタジアム,ポケモンリーグ本部
866,12,宫门竞技场,宝可梦联盟总部
867,1,シュートスタジアム,せんしゅひかえしつ
867,3,슛스타디움,선수대기실
867,4,宮門競技場,選手休息室
867,5,Stade de Winscor,Vestiaires
867,6,Score-Stadion,Wartebereich
867,7,Estadio de Puntera,Antesala
867,8,Stadio Goalwick,Spogliatoio
867,9,Wyndon Stadium,Locker Room
867,11,シュートスタジアム,選手控え室
867,12,宫门竞技场,选手休息室
868,1,シュートスタジアム,
868,3,슛스타디움,
868,4,宮門競技場,
868,5,Stade de Winscor,
868,6,Score-Stadion,
868,7,Estadio de Puntera,
868,8,Stadio Goalwick,
868,9,Wyndon Stadium,
868,11,シュートスタジアム,
868,12,宫门竞技场,
869,1,つどいのあきち,ワイルドエリア
869,3,모임의 공터,와일드에리어
869,4,集匯空地,曠野地帶
869,5,Sentier de la Gare,Terres Sauvages
869,6,Treffpunkt,Naturzone
869,7,Punto de Encuentro,Área Silvestre
869,8,Piazzale Adunanza,Terre Selvagge
869,9,Meetup Spot,Wild Area
869,11,集いの空き地,ワイルドエリア
869,12,集汇空地,旷野地带
870,1,うららかそうげん,ワイルドエリア
870,3,화창한 초원,와일드에리어
870,4,煦麗草原,曠野地帶
870,5,Plaine Verdoyante,Terres Sauvages
870,6,Wonnewiesen,Naturzone
870,7,Pradera Radiante,Área Silvestre
870,8,Pianura Serena,Terre Selvagge
870,9,Rolling Fields,Wild Area
870,11,うららか草原,ワイルドエリア
870,12,煦丽草原,旷野地带
871,1,こもれびばやし,ワイルドエリア
871,3,햇살비추는숲,와일드에리어
871,4,沐光森林,曠野地帶
871,5,Bois de Clairjour,Terres Sauvages
871,6,Wipfelscheinwald,Naturzone
871,7,Arboleda Claroscuro,Área Silvestre
871,8,Boschetto Ombraluce,Terre Selvagge
871,9,Dappled Grove,Wild Area
871,11,こもれび林,ワイルドエリア
871,12,沐光森林,旷野地带
872,1,みはりとうあとち,ワイルドエリア
872,3,감시탑 유적지,와일드에리어
872,4,瞭望塔舊址,曠野地帶
872,5,Tour en ruines,Terres Sauvages
872,6,Wachturmruine,Naturzone
872,7,Antigua Atalaya,Área Silvestre
872,8,Torre Diroccata,Terre Selvagge
872,9,Watchtower Ruins,Wild Area
872,11,見張り塔跡地,ワイルドエリア
872,12,瞭望塔旧址,旷野地带
873,1,キバこ・ひがし,ワイルドエリア
873,3,터검니호 동쪽,와일드에리어
873,4,牙牙湖東岸,曠野地帶
873,5,Lac Coupenotte Est,Terres Sauvages
873,6,Milza-See (Osten),Naturzone
873,7,Lago Axew (este),Área Silvestre
873,8,Lago Axew (est),Terre Selvagge
873,9,East Lake Axewell,Wild Area
873,11,キバ湖・東,ワイルドエリア
873,12,牙牙湖东岸,旷野地带
874,1,キバこ・にし,ワイルドエリア
874,3,터검니호 서쪽,와일드에리어
874,4,牙牙湖西岸,曠野地帶
874,5,Lac Coupenotte Ouest,Terres Sauvages
874,6,Milza-See (Westen),Naturzone
874,7,Lago Axew (oeste),Área Silvestre
874,8,Lago Axew (ovest),Terre Selvagge
874,9,West Lake Axewell,Wild Area
874,11,キバ湖・西,ワイルドエリア
874,12,牙牙湖西岸,旷野地带
875,1,キバこのひとみ,ワイルドエリア
875,3,터검니호의 눈동자,와일드에리어
875,4,牙牙湖之眼,曠野地帶
875,5,Œil du Lac,Terres Sauvages
875,6,Milza-See (Auge),Naturzone
875,7,Ojo de Axew,Área Silvestre
875,8,Occhio del Lago Axew,Terre Selvagge
875,9,Axew’s Eye,Wild Area
875,11,キバ湖の瞳,ワイルドエリア
875,12,牙牙湖之眼,旷野地带
876,1,ミロカロこ・みなみ,ワイルドエリア
876,3,밀로틱호 남쪽,와일드에리어
876,4,美納斯湖南岸,曠野地帶
876,5,Lac Milobellus Sud,Terres Sauvages
876,6,Milotic-See (Süden),Naturzone
876,7,Lago Milotic (sur),Área Silvestre
876,8,Lago Milotic (sud),Terre Selvagge
876,9,South Lake Miloch,Wild Area
876,11,ミロカロ湖・南,ワイルドエリア
876,12,美纳斯湖南岸,旷野地带
877,1,きょじんのこしかけ,ワイルドエリア
877,3,거인의 의자,와일드에리어
877,4,巨人凳岩,曠野地帶
877,5,Siège du Géant,Terres Sauvages
877,6,Sitz des Giganten,Naturzone
877,7,Silla del Gigante,Área Silvestre
877,8,Sedia del Gigante,Terre Selvagge
877,9,Giant’s Seat,Wild Area
877,11,巨人の腰かけ,ワイルドエリア
877,12,巨人凳岩,旷野地带
878,1,ミロカロこ・きた,ワイルドエリア
878,3,밀로틱호 북쪽,와일드에리어
878,4,美納斯湖北岸,曠野地帶
878,5,Lac Milobellus Nord,Terres Sauvages
878,6,Milotic-See (Norden),Naturzone
878,7,Lago Milotic (norte),Área Silvestre
878,8,Lago Milotic (nord),Terre Selvagge
878,9,North Lake Miloch,Wild Area
878,11,ミロカロ湖・北,ワイルドエリア
878,12,美纳斯湖北岸,旷野地带
879,1,エンジンリバーサイド,ワイルドエリア
879,3,엔진 리버사이드,와일드에리어
879,4,機擎河岸,曠野地帶
879,5,Berges de Motorby,Terres Sauvages
879,6,Engine-Flussufer,Naturzone
879,7,Ribera de Pistón,Área Silvestre
879,8,Fiume di Steamington,Terre Selvagge
879,9,Motostoke Riverbank,Wild Area
879,11,エンジンリバーサイド,ワイルドエリア
879,12,机擎河岸,旷野地带
880,1,ハシノマはらっぱ,ワイルドエリア
880,3,다리아래 벌판,와일드에리어
880,4,橋間空地,曠野地帶
880,5,Prairie Entre-Ponts,Terres Sauvages
880,6,Brückental,Naturzone
880,7,Valle Entrepuentes,Área Silvestre
880,8,Piana dei Ponti,Terre Selvagge
880,9,Bridge Field,Wild Area
880,11,ハシノマ原っぱ,ワイルドエリア
880,12,桥间空地,旷野地带
881,1,ストーンズげんや,ワイルドエリア
881,3,스톤즈들판,와일드에리어
881,4,巨石原野,曠野地帶
881,5,Plaine Rocheuse,Terres Sauvages
881,6,Megalithen-Ebene,Naturzone
881,7,Llanura Pétrea,Área Silvestre
881,8,Landa delle Pietre,Terre Selvagge
881,9,Stony Wilderness,Wild Area
881,11,ストーンズ原野,ワイルドエリア
881,12,巨石原野,旷野地带
882,1,さじんのくぼち,ワイルドエリア
882,3,모래먼지구덩이,와일드에리어
882,4,沙塵窪地,曠野地帶
882,5,Fosse des Sables,Terres Sauvages
882,6,Sandsturmkessel,Naturzone
882,7,Cuenca Polvorienta,Área Silvestre
882,8,Conca delle Sabbie,Terre Selvagge
882,9,Dusty Bowl,Wild Area
882,11,砂塵の窪地,ワイルドエリア
882,12,沙尘洼地,旷野地带
883,1,きょじんのかがみいけ,ワイルドエリア
883,3,거인의 거울 연못,와일드에리어
883,4,巨人鏡池,曠野地帶
883,5,Miroir du Géant,Terres Sauvages
883,6,Spiegel des Giganten,Naturzone
883,7,Espejo del Gigante,Área Silvestre
883,8,Specchio del Gigante,Terre Selvagge
883,9,Giant’s Mirror,Wild Area
883,11,巨人の鏡池,ワイルドエリア
883,12,巨人镜池,旷野地带
884,1,ナックルきゅうりょう,ワイルドエリア
884,3,너클 구릉,와일드에리어
884,4,拳關丘陵,曠野地帶
884,5,Plateau de Kickenham,Terres Sauvages
884,6,Claw-Plateau,Naturzone
884,7,Cornisa de Artejo,Área Silvestre
884,8,Colle Knuckleburgh,Terre Selvagge
884,9,Hammerlocke Hills,Wild Area
884,11,ナックル丘陵,ワイルドエリア
884,12,拳关丘陵,旷野地带
885,1,きょじんのぼうし,ワイルドエリア
885,3,거인의 모자,와일드에리어
885,4,巨人帽岩,曠野地帶
885,5,Coiffe du Géant,Terres Sauvages
885,6,Hut des Giganten,Naturzone
885,7,Gorro del Gigante,Área Silvestre
885,8,Berretto del Gigante,Terre Selvagge
885,9,Giant’s Cap,Wild Area
885,11,巨人の帽子,ワイルドエリア
885,12,巨人帽岩,旷野地带
886,1,げきりんのみずうみ,ワイルドエリア
886,3,역린호수,와일드에리어
886,4,逆鱗湖,曠野地帶
886,5,Lac Ouragan,Terres Sauvages
886,6,Wutanfall-See,Naturzone
886,7,Lago del Enfado,Área Silvestre
886,8,Lago Dragofuria,Terre Selvagge
886,9,Lake of Outrage,Wild Area
886,11,げきりんの湖,ワイルドエリア
886,12,逆鳞湖,旷野地带
887,1,ワイルドエリアえき,
887,3,와일드에리어역,
887,4,曠野地帶車站,
887,5,Gare Terres Sauvages,
887,6,Naturzonen-Bahnhof,
887,7,Est. Área Silvestre,
887,8,Staz. Terre Selvagge,
887,9,Wild Area Station,
887,11,ワイルドエリア駅,
887,12,旷野地带车站,
888,1,バトルタワー,
888,3,배틀타워,
888,4,對戰塔,
888,5,Tour de Combat,
888,6,Kampfturm,
888,7,Torre Batalla,
888,8,Torre Lotta,
888,9,Battle Tower,
888,11,バトルタワー,
888,12,对战塔,
889,1,ローズタワービル,
889,3,로즈타워빌딩,
889,4,洛茲大廈,
889,5,Shehroz Tower,
889,6,Rose Tower,
889,7,Torre Rose,
889,8,Rose Tower,
889,9,Rose Tower,
889,11,ローズタワービル,
889,12,洛兹大厦,
890,1,どこかのすあな,
890,3,어딘가의 굴,
890,4,某處的巢穴,
890,5,Antre,
890,6,Ein Pokémon-Nest,
890,7,Nido Pokémon,
890,8,Tana di Pokémon,
890,9,Pokémon Den,
890,11,どこかの巣穴,
890,12,某处的巢穴,
891,1,いちれいのはら,ヨロイじま
891,3,인사의 들판,갑옷섬
891,4,揖禮原野,鎧島
891,5,Plaine Salutation,Isolarmure
891,6,Grußgefilde,Rüstungsinsel
891,7,Prado Reverencia,Isla de la Armadura
891,8,Pianura Inchino,Isola dell’Armatura
891,9,Fields of Honor,Isle of Armor
891,11,一礼野原,ヨロイ島
891,12,揖礼原野,铠岛
892,1,せいりょうしつげん,ヨロイじま
892,3,청량한 습지초원,갑옷섬
892,4,清涼濕原,鎧島
892,5,Lande Boldair,Isolarmure
892,6,Balsamsumpf,Rüstungsinsel
892,7,Humedal Frescor,Isla de la Armadura
892,8,Acquitrino Fresco,Isola dell’Armatura
892,9,Soothing Wetlands,Isle of Armor
892,11,清涼湿原,ヨロイ島
892,12,清凉湿原,铠岛
893,1,しゅうちゅうのもり,ヨロイじま
893,3,집중의 숲,갑옷섬
893,4,專注森林,鎧島
893,5,Forêt Flexion,Isolarmure
893,6,Fokusforst,Rüstungsinsel
893,7,Bosque Concentración,Isla de la Armadura
893,8,Bosco Concentrazione,Isola dell’Armatura
893,9,Forest of Focus,Isle of Armor
893,11,集中の森,ヨロイ島
893,12,专注森林,铠岛
894,1,チャレンジビーチ,ヨロイじま
894,3,챌린지비치,갑옷섬
894,4,挑戰海灘,鎧島
894,5,Plage de l’Épreuve,Isolarmure
894,6,Strand der Prüfung,Rüstungsinsel
894,7,Playa Desafío,Isla de la Armadura
894,8,Spiaggia Sfida,Isola dell’Armatura
894,9,Challenge Beach,Isle of Armor
894,11,チャレンジビーチ,ヨロイ島
894,12,挑战海滩,铠岛
895,1,ファイトケイブ,ヨロイじま
895,3,파이트케이브,갑옷섬
895,4,戰鬥洞窟,鎧島
895,5,Grotte du Pugilat,Isolarmure
895,6,Kämpfergrotte,Rüstungsinsel
895,7,Cueva Contienda,Isla de la Armadura
895,8,Antro Scontro,Isola dell’Armatura
895,9,Brawlers’ Cave,Isle of Armor
895,11,ファイトケイブ,ヨロイ島
895,12,战斗洞窟,铠岛
896,1,チャレンジロード,ヨロイじま
896,3,챌린지로드,갑옷섬
896,4,挑戰之路,鎧島
896,5,Route de l’Épreuve,Isolarmure
896,6,Pfad der Prüfung,Rüstungsinsel
896,7,Ruta Desafío,Isla de la Armadura
896,8,Cammino Sfida,Isola dell’Armatura
896,9,Challenge Road,Isle of Armor
896,11,チャレンジロード,ヨロイ島
896,12,挑战之路,铠岛
897,1,とうしんのどうくつ,ヨロイじま
897,3,투지의 동굴,갑옷섬
897,4,鬥志洞窟,鎧島
897,5,Caverne Pugnacité,Isolarmure
897,6,Tapferkeitshöhle,Rüstungsinsel
897,7,Cueva Tenacidad,Isla de la Armadura
897,8,Grotta Grinta,Isola dell’Armatura
897,9,Courageous Cavern,Isle of Armor
897,11,闘心の洞窟,ヨロイ島
897,12,斗志洞窟,铠岛
898,1,えんかんのいりえ,ヨロイじま
898,3,원환의 만,갑옷섬
898,4,圓環海灣,鎧島
898,5,Lagune Circulaire,Isolarmure
898,6,Ringbucht,Rüstungsinsel
898,7,Bahía Circular,Isla de la Armadura
898,8,Baia Circolare,Isola dell’Armatura
898,9,Loop Lagoon,Isle of Armor
898,11,円環の入り江,ヨロイ島
898,12,圆环海湾,铠岛
899,1,たんれんへいげん,ヨロイじま
899,3,단련 평원,갑옷섬
899,4,鍛鍊平原,鎧島
899,5,Plaine des Efforts,Isolarmure
899,6,Fleißebene,Rüstungsinsel
899,7,Llano Entrenamiento,Isla de la Armadura
899,8,Piana Addestramento,Isola dell’Armatura
899,9,Training Lowlands,Isle of Armor
899,11,鍛錬平原,ヨロイ島
899,12,锻炼平原,铠岛
900,1,ならしのほらあな,ヨロイじま
900,3,연습의 동굴,갑옷섬
900,4,熱身洞穴,鎧島
900,5,Voie des Étirements,Isolarmure
900,6,Aufwärmtunnel,Rüstungsinsel
900,7,Gruta Calentamiento,Isla de la Armadura
900,8,Tunnel Riscaldamento,Isola dell’Armatura
900,9,Warm-Up Tunnel,Isle of Armor
900,11,慣らしの洞穴,ヨロイ島
900,12,热身洞穴,铠岛
901,1,なべぞこさばく,ヨロイじま
901,3,냄비바닥사막,갑옷섬
901,4,鍋底沙漠,鎧島
901,5,Sables de Kudsac,Isolarmure
901,6,Wüstensenke,Rüstungsinsel
901,7,Cuenca Arenosa,Isla de la Armadura
901,8,Deserto Paiolo,Isola dell’Armatura
901,9,Potbottom Desert,Isle of Armor
901,11,鍋底砂漠,ヨロイ島
901,12,锅底沙漠,铠岛
902,1,ワークアウトのうみ,ヨロイじま
902,3,워크아웃 바다,갑옷섬
902,4,健身之海,鎧島
902,5,Mer Eau-Hisse,Isolarmure
902,6,Fitnessmeer,Rüstungsinsel
902,7,Mar Gimnástico,Isla de la Armadura
902,8,Mar Ginnico,Isola dell’Armatura
902,9,Workout Sea,Isle of Armor
902,11,ワークアウトの海,ヨロイ島
902,12,健身之海,铠岛
903,1,ならぶじまのうみ,ヨロイじま
903,3,열도 바다,갑옷섬
903,4,列島海域,鎧島
903,5,Mer Align’Îlots,Isolarmure
903,6,Inselkettenmeer,Rüstungsinsel
903,7,Mar Andana,Isla de la Armadura
903,8,Mar Lineapelago,Isola dell’Armatura
903,9,Stepping-Stone Sea,Isle of Armor
903,11,並ぶ島の海,ヨロイ島
903,12,列岛海域,铠岛
904,1,はなれじまかいいき,ヨロイじま
904,3,외딴섬 해역,갑옷섬
904,4,離島海域,鎧島
904,5,Mer Isol’Îlots,Isolarmure
904,6,Fernarchipel,Rüstungsinsel
904,7,Mar Islejos,Isla de la Armadura
904,8,Mar Sperdipelago,Isola dell’Armatura
904,9,Insular Sea,Isle of Armor
904,11,離れ島海域,ヨロイ島
904,12,离岛海域,铠岛
905,1,ハニカームのうみ,ヨロイじま
905,3,허니컴 바다,갑옷섬
905,4,蜂巢海,鎧島
905,5,Mer Calméole,Isolarmure
905,6,Wabenmeer,Rüstungsinsel
905,7,Mar Meloso,Isla de la Armadura
905,8,Mar Quietarnia,Isola dell’Armatura
905,9,Honeycalm Sea,Isle of Armor
905,11,ハニカームの海,ヨロイ島
905,12,蜂巢海,铠岛
906,1,ハニカームじま,ヨロイじま
906,3,허니컴섬,갑옷섬
906,4,蜂巢島,鎧島
906,5,Îlot Calméole,Isolarmure
906,6,Wabeninsel,Rüstungsinsel
906,7,Isla Melosa,Isla de la Armadura
906,8,Isola Quietarnia,Isola dell’Armatura
906,9,Honeycalm Island,Isle of Armor
906,11,ハニカーム島,ヨロイ島
906,12,蜂巢岛,铠岛
907,1,マスターどうじょう,
907,3,마스터 도장,
907,4,馬師傅武館,
907,5,Dojo de la Maîtrise,
907,6,Master-Dojo,
907,7,Dojo Maestro,
907,8,Dojo Master,
907,9,Master Dojo,
907,11,マスター道場,
907,12,马师傅武馆,
908,1,あくのとう,
908,3,악의 탑,
908,4,惡之塔,
908,5,Tour des Ténèbres,
908,6,Turm des Unlichts,
908,7,Torre de las Sombras,
908,8,Torre Buio,
908,9,Tower of Darkness,
908,11,あくの塔,
908,12,恶之塔,
909,1,みずのとう,
909,3,물의 탑,
909,4,水之塔,
909,5,Tour de l’Eau,
909,6,Turm des Wassers,
909,7,Torre de las Aguas,
909,8,Torre Acqua,
909,9,Tower of Waters,
909,11,みずの塔,
909,12,水之塔,
910,1,ヨロイじまえき,
910,3,갑옷섬역,
910,4,鎧島驛站,
910,5,Gare d’Isolarmure,
910,6,Rüstungs-Station,
910,7,Estación Armadura,
910,8,Staz. Isola Armatura,
910,9,Armor Station,
910,11,ヨロイ島駅,
910,12,铠岛驿站,
911,1,すべりだしせつげん,カンムリせつげん
911,3,출발의 설원,왕관설원
911,4,起橇雪原,王冠雪原
911,5,Plateau Beau-Gant,Couronneige
911,6,Schlitterfeld,Kronen-Schneelande
911,7,Campo Deslizante,Nieves de la Corona
911,8,Nevi Primoscivolo,Landa Corona
911,9,Slippery Slope,Crown Tundra
911,11,滑り出し雪原,カンムリ雪原
911,12,起橇雪原,王冠雪原
912,1,フリーズむら,カンムリせつげん
912,3,프리즈마을,왕관설원
912,4,凍凝村,王冠雪原
912,5,Hameau Gelé,Couronneige
912,6,Freezedale,Kronen-Schneelande
912,7,Villa Helada,Nieves de la Corona
912,8,Freezedale,Landa Corona
912,9,Freezington,Crown Tundra
912,11,フリーズ村,カンムリ雪原
912,12,冻凝村,王冠雪原
913,1,ひょうてんせつげん,カンムリせつげん
913,3,빙점 설원,왕관설원
913,4,冰點雪原,王冠雪原
913,5,Plaine Granfroy,Couronneige
913,6,Frostfeld,Kronen-Schneelande
913,7,Campo Bajocero,Nieves de la Corona
913,8,Piana Sottozero,Landa Corona
913,9,Frostpoint Field,Crown Tundra
913,11,氷点雪原,カンムリ雪原
913,12,冰点雪原,王冠雪原
914,1,きょじんのねどこ,カンムリせつげん
