pokemon_id,version_id,flavor_text
19,7,"RATTATA is cautious in the extreme.
Even while it is asleep, it constantly
listens by moving its ears around.It is not picky about where it lives -
it will make its nest anywhere."
19,8,"RATTATA is cautious in the extreme.
Even while it is asleep, it constantly
listens by moving its ears around.It is not picky about where it lives -
it will make its nest anywhere."
19,9,"A RATTATA is cautious in the extreme.
Even while it is asleep, it constantly
moves its ears and listens for danger.
It will make its nest anywhere."
19,10,"Its fangs are long and very sharp.
They grow continuously, so it gnaws on
hard things to whittle them down."
19,11,"Bites anything when it attacks. Small and
very quick, it is a common sight in many
places."
19,12,"Cautious in the extreme, its
hardy vitality lets it live in
any kind of environment."
19,13,"Cautious in the extreme, its
hardy vitality lets it live in
any kind of environment."
19,14,"Cautious in the extreme, its
hardy vitality lets it live in
any kind of environment."
19,15,"It eats anything. Wherever food is
available, it will settle down and
produce offspring continuously."
19,16,"Living wherever there is food
available, it ceaselessly scavenges
for edibles the entire day."
20,1,"It uses its whis­
kers to maintain
its balance.It apparently
slows down if
they are cut off."
20,2,"It uses its whis­
kers to maintain
its balance.It apparently
slows down if
they are cut off."
20,3,"Its hind feet are
webbed. They act
as flippers, soit can swim in
rivers and hunt
for prey."
20,4,"Gnaws on anything
with its tough
fangs. It can eventopple concrete
buildings by gnaw­
ing on them."
20,5,"Its whiskers help
it to maintain
balance. Its fangsnever stop grow­
ing, so it gnaws
to pare them down."
20,6,"The webs on its
hind legs enable
it to crossrivers. It search­
es wide areas for
food."
20,7,"RATICATE’s sturdy fangs grow steadily.
To keep them ground down, it gnaws
on rocks and logs.It may even chew on the walls of
houses."
20,8,"RATICATE’s sturdy fangs grow steadily.
To keep them ground down, it gnaws
on rocks and logs.It may even chew on the walls of
houses."
20,9,"A RATICATE’s sturdy fangs grow steadily.
To keep them ground down, it gnaws on
rocks and logs. It may even chew on the
walls of houses."
20,10,"Its rear feet have three toes each.
They are webbed, enabling it to swim
across rivers."
20,11,"It uses its whiskers to maintain its
balance. It apparently slows down if
they are cut off."
20,12,"It whittles its constantly growing
fangs by gnawing on hard things.
It can chew apart cinder walls."
20,13,"It whittles its constantly growing
fangs by gnawing on hard things.
It can chew apart cinder walls."
20,14,"It whittles its constantly growing
fangs by gnawing on hard things.
It can chew apart cinder walls."
20,15,"Gnaws on anything with its tough
fangs. It can even topple concrete
buildings by gnawing on them."
20,16,"Its whiskers help it to maintain
balance. Its fangs never stop growing,
so it gnaws to pare them down."
21,1,"Eats bugs in
grassy areas. It
has to flap itsshort wings at
high speed to
stay airborne."
21,2,"Eats bugs in
grassy areas. It
has to flap itsshort wings at
high speed to
stay airborne."
21,3,"Inept at flying
high. However, it
can fly aroundvery fast to
protect its ter­
ritory."
21,4,"It flaps its short
wings to flush out
insects from tallgrass. It then
plucks them with
its stubby beak."
21,5,"Very protective of
its territory, it
flaps its shortwings busily to
dart around at
high speed."
21,6,"To protect its
territory, it
flies aroundceaselessly,
making high-
pitched cries."
21,7,"SPEAROW has a very loud cry that can
be heard over half a mile away.
If its high, keening cry is heardechoing all around, it is a sign that
they are warning each other of danger."
21,8,"SPEAROW has a very loud cry that can
be heard over half a mile away.
If its high, keening cry is heardechoing all around, it is a sign that
they are warning each other of danger."
21,9,"Its loud cry can be heard over half a mile
away. If its high, keening cry is heard
echoing all around, it is a sign that they
are warning each other of danger."
21,10,"It busily flits around here and there.
Even if it is frail, it can be a tough
foe that uses MIRROR MOVE."
21,11,"Eats bugs in grassy areas. It has to flap
its short wings at high speed to stay
airborne."
21,12,"It flaps its small wings busily to
fly. Using its beak, it searches
in grass for prey."
21,13,"It flaps its small wings busily to
fly. Using its beak, it searches
in grass for prey."
21,14,"It flaps its small wings busily to
fly. Using its beak, it searches
in grass for prey."
21,15,"It flaps its short wings to flush out
insects from tall grass. It then
plucks them with its stubby beak."
21,16,"Very protective of its territory, it
flaps its short wings busily to
dart around at high speed."
22,1,"With its huge and
magnificent wings,
it can keep aloftwithout ever
having to land
for rest."
22,2,"With its huge and
magnificent wings,
it can keep aloftwithout ever
having to land
for rest."
22,3,"A POKéMON that
dates back many
years. If itsenses danger, it
flies high and
away, instantly."
22,4,"It shoots itself
suddenly high into
the sky, thenplummets down in
one fell swoop to
strike its prey."
22,5,"It cleverly uses
its thin, long
beak to pluck andeat small insects
that hide under
the ground."
22,6,"It uses its long
beak to attack. It
has a surprisinglylong reach, so it
must be treated
with caution."
22,7,"FEAROW is recognized by its long neck
and elongated beak.
They are conveniently shaped forcatching prey in soil or water.
It deftly moves its long and skinny
beak to pluck prey."
22,8,"FEAROW is recognized by its long neck
and elongated beak.
They are conveniently shaped forcatching prey in soil or water.
It deftly moves its long and skinny
beak to pluck prey."
22,9,"Its long neck and elongated beak are
ideal for catching prey in soil or water.
It deftly moves this extended and skinny
beak to pluck prey."
22,10,"Its huge and magnificent wings can keep it
aloft in the sky. It can remain flying a
whole day without landing."
22,11,"With its huge and magnificent wings, it can
keep aloft without ever having to land
for rest."
22,12,"It has the stamina to fly all
day on its broad wings. It
fights by using its sharp beak."
22,13,"It has the stamina to keep flying
all day on its broad wings. It
fights by using its sharp beak."
22,14,"It has the stamina to fly all
day on its broad wings. It
fights by using its sharp beak."
22,15,"It shoots itself suddenly high into
the sky, then plummets down in
one fell swoop to strike its prey."
22,16,"It cleverly uses its thin, long
beak to pluck and eat small insects
that hide under the ground."
23,1,"Moves silently
and stealthily.
Eats the eggs ofbirds, such as
PIDGEY and
SPEAROW, whole."
23,2,"Moves silently
and stealthily.
Eats the eggs ofbirds, such as
PIDGEY and
SPEAROW, whole."
23,3,"The older it gets,
the longer it
grows. At night,it wraps its long
body around tree
branches to rest."
23,4,"It can freely de­
tach its jaw to
swallow large preywhole. It can be­
come too heavy to
move, however."
23,5,"It always hides in
grass. When first
born, it has nopoison, so its
bite is painful,
but harmless."
23,6,"It flutters the
tip of its tongue
to seek out thescent of prey,
then swallows the
prey whole."
23,7,"EKANS curls itself up in a spiral while
it rests.
Assuming this position allows it toquickly respond to a threat from any
direction with a glare from its upraised
head."
23,8,"EKANS curls itself up in a spiral while
it rests.
Assuming this position allows it toquickly respond to a threat from any
direction with a glare from its upraised
head."
23,9,"An EKANS curls itself up in a spiral while
it rests. This position allows it to quickly
respond to an enemy from any direction
with a threat from its upraised head."
23,10,"A very common sight in grassland, etc.
It flicks its tongue in and out to sense
danger in its surroundings."
23,11,"Moving silently and stealthily, it eats
the eggs of birds, such as PIDGEY
and SPEAROW, whole."
23,12,"It sneaks through grass without
making a sound and strikes
unsuspecting prey from behind."
23,13,"It sneaks through grass without
making a sound and strikes
unsuspecting prey from behind."
23,14,"It sneaks through grass without
making a sound and strikes
unsuspecting prey from behind."
23,15,"It can freely detach its jaw to
swallow large prey whole. It can
become too heavy to move, however."
23,16,"It always hides in grass. When first
born, it has no poison, so its
bite is painful, but harmless."
24,1,"It is rumored that
the ferocious
warning markingson its belly
differ from area
to area."
24,2,"It is rumored that
the ferocious
warning markingson its belly
differ from area
to area."
24,3,"The frightening
patterns on its
belly have beenstudied. Six
variations have
been confirmed."
24,4,"Transfixing prey
with the face-like
pattern on itsbelly, it binds
and poisons the
frightened victim."
24,5,"With a very venge­
ful nature, it
won't give up thechase, no matter
how far, once it
targets its prey."
24,6,"To intimidate
foes, it spreads
its chest wide andmakes eerie sounds
by expelling air
from its mouth."
24,7,"This POKéMON is terrifically strong in
order to constrict things with its body.
It can even flatten steel oil drums.Once ARBOK wraps its body around its
foe, escaping its crunching embrace is
impossible."
24,8,"This POKéMON is terrifically strong in
order to constrict things with its body.
It can even flatten steel oil drums.Once ARBOK wraps its body around its
foe, escaping its crunching embrace is
impossible."
24,9,"This POKéMON has a terrifically strong
constricting power. It can even flatten
steel oil drums. Once it wraps its body
around its foe, escaping is impossible."
24,10,"The pattern on its belly appears to be a
frightening face. Weak foes will flee just
at the sight of the pattern."
