move_id,version_group_id,language_id,flavor_text
35,14,9,"A long body or vines are used to wrap and
squeeze the target for four to five turns."
35,15,9,"A long body or vines are used to wrap and
squeeze the target for four to five turns.
"
36,3,9,"A tackle that also
hurts the user."
36,4,9,"A tackle that also
hurts the user."
36,5,9,"A reckless charge attack
that also hurts the user."
36,6,9,"A reckless charge attack
that also hurts the user."
36,7,9,"A reckless, full-
body charge attack
that also hurts the
user a little."
36,8,9,"A reckless, full-body
charge attack for
slamming into the foe.
It also damages the
user a little."
36,9,9,"A reckless, full-body
charge attack for
slamming into the foe.
It also damages the
user a little."
36,10,9,"A reckless, full-body
charge attack for
slamming into the foe.
It also damages the
user a little."
36,11,5,"Une charge violente qui blesse aussi
légèrement le lanceur."
36,11,9,"A reckless, full-body charge attack for
slamming into the target.
It also damages the user a little."
36,14,9,"A reckless, full-body charge attack for
slamming into the target.
It also damages the user a little."
36,15,9,"A reckless, full-body charge attack for
slamming into the target.
This also damages the user a little."
37,3,9,"Works 2-3 turns
and confuses user."
37,4,9,"Works 2-3 turns
and confuses user."
37,5,9,"A rampage of 2 to 3 turns
that confuses the user."
37,6,9,"A rampage of 2 to 3 turns
that confuses the user."
37,7,9,"The user rampages
about for two to
three turns, then
becomes confused."
37,8,9,"The user rampages
and attacks for two
to three turns.
It then becomes
confused, however."
37,9,9,"The user rampages
and attacks for two
to three turns.
It then becomes
confused, however."
37,10,9,"The user rampages
and attacks for two
to three turns.
It then becomes
confused, however."
37,11,5,"Une attaque furieuse qui dure de 2 à 3
tours. Le lanceur devient confus."
37,11,9,"The user rampages and attacks for two
to three turns. It then becomes
confused, however."
37,14,9,"The user rampages and attacks for two
to three turns. It then becomes
confused, however."
38,3,9,"A tackle that also
hurts the user."
38,4,9,"A tackle that also
hurts the user."
38,5,9,"A life-risking tackle that
also hurts the user."
38,6,9,"A life-risking tackle that
also hurts the user."
38,7,9,"A reckless, life-
risking tackle that
also hurts the user
a little."
38,8,9,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
38,9,9,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
38,10,9,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
38,11,5,"Une dangereuse charge. Inflige aussi des
dégâts assez importants au lanceur."
38,11,9,"A reckless, life-risking tackle.
It also damages the user by a fairly large
amount, however."
38,14,9,"A reckless, life-risking tackle.
It also damages the user by a fairly large
amount, however."
38,15,6,"Lebensgefährlicher Angriff, bei dem
sich der Angreifer selbst verletzt."
39,3,9,"Lowers the foe's
DEFENSE."
39,4,9,"Lowers the foe's
DEFENSE."
39,5,9,"Wags the tail to lower the
foe’s DEFENSE."
39,6,9,"Wags the tail to lower the
foe’s DEFENSE."
39,7,9,"The user wags its
tail cutely, making
the foe lower its
DEFENSE stat."
39,8,9,"The user wags its tail
cutely, making the
foe less wary.
The target’s Defense
stat is lowered."
39,9,9,"The user wags its tail
cutely, making the
foe less wary.
The target’s Defense
stat is lowered."
39,10,9,"The user wags its tail
cutely, making the
foe less wary.
The target’s Defense
stat is lowered."
39,11,5,"Le lanceur remue son adorable queue
pour tromper la vigilance de l’ennemi
et baisser sa Défense."
39,11,9,"The user wags its tail cutely, making
opposing Pokémon less wary and
lowering their Defense stat."
39,14,9,"The user wags its tail cutely, making
opposing Pokémon less wary and
lowering their Defense stat."
39,15,6,"Hieb mit dem Schweif. Senkt die Verteidigung
des Zieles."
39,15,9,"The user wags its tail cutely, making
opposing Pokémon less wary and
lowering their Defense stat."
40,3,9,"An attack that may
poison the target."
40,4,9,"An attack that may
poison the target."
40,5,9,"A toxic attack with barbs,
etc., that may poison."
40,6,9,"A toxic attack with barbs,
etc., that may poison."
40,7,9,"The foe is stabbed
with a toxic barb,
etc. It may poison
the foe."
40,8,9,"The foe is stabbed
with a poisonous
barb of some sort.
It may also poison
the target."
40,9,9,"The foe is stabbed
with a poisonous
barb of some sort.
It may also poison
the target."
40,10,9,"The foe is stabbed
with a poisonous
barb of some sort.
It may also poison
the target."
40,11,5,"Un dard toxique qui transperce l’ennemi.
Peut aussi l’empoisonner."
40,11,9,"The user stabs the target
with a poisonous stinger.
This may also poison the target."
40,14,9,"The user stabs the target
with a poisonous stinger.
This may also poison the target."
40,15,6,"Angriff mit Giftstachel. Das Ziel wird eventuell
vergiftet."
40,15,9,"The user stabs the target
with a poisonous stinger.
This may also poison the target."
41,3,9,"Jabs the foe twice
using stingers."
41,4,9,"Jabs the foe twice
using stingers."
41,5,9,"Stingers on the forelegs
jab the foe twice."
41,6,9,"Stingers on the forelegs
jab the foe twice."
41,7,9,"The foe is stabbed
twice with foreleg
stingers. It may
poison the foe."
41,8,9,"The foe is stabbed
twice by a pair of
stingers.
It may also poison
the target."
41,9,9,"The foe is stabbed
twice by a pair of
stingers.
It may also poison
the target."
41,10,9,"The foe is stabbed
twice by a pair of
stingers.
It may also poison
the target."
41,11,5,"Un double coup de dard qui
transperce l’ennemi 2 fois d’affilée.
Peut aussi l’empoisonner."
41,11,9,"The user damages the target twice in
succession by jabbing it with two spikes.
It may also poison the target."
41,14,9,"The user damages the target twice in
succession by jabbing it with two spikes.
It may also poison the target."
42,3,9,"Fires pins that
strike 2-5 times."
42,4,9,"Fires pins that
strike 2-5 times."
42,5,9,"Sharp pins are fired to
strike 2 to 5 times."
42,6,9,"Sharp pins are fired to
strike 2 to 5 times."
42,7,9,"Sharp pins are shot
at the foe and hit
two to five times
at once."
42,8,9,"Sharp pins are shot
at the foe in rapid
succession.
They hit two to five
times in a row."
42,9,9,"Sharp pins are shot
at the foe in rapid
succession.
They hit two to five
times in a row."
42,10,9,"Sharp pins are shot
at the foe in rapid
succession.
They hit two to five
times in a row."
42,11,5,"Envoie une rafale de dards.
Peut toucher de 2 à 5 fois."
42,11,9,"Sharp spikes are shot at the target
in rapid succession.
They hit two to five times in a row."
42,14,9,"Sharp spikes are shot at the target
in rapid succession.
They hit two to five times in a row."
42,15,6,"Spitze Nadeln treffen das Ziel zwei- bis fünfmal
hintereinander."
43,3,9,"Reduces the foe's
DEFENSE."
43,4,9,"Reduces the foe's
DEFENSE."
43,5,9,"Frightens the foe with a
leer to lower DEFENSE."
43,6,9,"Frightens the foe with a
leer to lower DEFENSE."
43,7,9,"The foe is given an
intimidating look
that lowers its
DEFENSE stat."
43,8,9,"The foe is given an
intimidating leer with
sharp eyes.
The target’s Defense
stat is reduced."
43,9,9,"The foe is given an
intimidating leer with
sharp eyes.
The target’s Defense
stat is reduced."
43,10,9,"The foe is given an
intimidating leer with
sharp eyes.
The target’s Defense
stat is reduced."
43,11,5,"Le lanceur fait les gros yeux à l’ennemi
pour l’intimider et baisser sa Défense."
43,11,9,"The opposing team gains an intimidating
leer with sharp eyes. The opposing team’s
Defense stats are reduced."
43,14,9,"The user gains an intimidating leer with
sharp eyes. The opposing team’s
Defense stats are reduced."
43,15,9,"The user gives opposing Pokémon
an intimidating leer that lowers the Defense stat."
44,3,9,"An attack that may
cause flinching."
44,4,9,"An attack that may
cause flinching."
44,5,9,"Bites with vicious fangs.
May cause flinching."
44,6,9,"Bites with vicious fangs.
May cause flinching."
44,7,9,"The user bites with
vicious fangs.
It may make the
foe flinch."
44,8,9,"The foe is bitten with
viciously sharp fangs.
It may make the
target flinch.
"
44,9,9,"The foe is bitten with
viciously sharp fangs.
It may make the
target flinch.
"
44,10,9,"The foe is bitten with
viciously sharp fangs.
It may make the
target flinch.
"
44,11,5,"L’ennemi est mordu par de tranchantes
canines. Peut l’apeurer."
44,11,9,"The target is bitten
with viciously sharp fangs.
It may make the target flinch."
44,14,9,"The target is bitten
with viciously sharp fangs.
It may make the target flinch."
44,15,6,"Beißt zu und lässt das Ziel eventuell
zurückschrecken."
44,15,9,"The target is bitten
with viciously sharp fangs.
This may also make the target flinch."
45,3,9,"Reduces the foe's
ATTACK."
45,4,9,"Reduces the foe's
ATTACK."
45,5,9,"Growls cutely to reduce the
foe’s ATTACK."
45,6,9,"Growls cutely to reduce the
foe’s ATTACK."
45,7,9,"The user growls in
a cute way, making
the foe lower its
ATTACK stat."
45,8,9,"The user growls in an
endearing way, making
the foe less wary.
The target’s Attack
stat is lowered."
45,9,9,"The user growls in an
endearing way, making
the foe less wary.
The target’s Attack
stat is lowered."
45,10,9,"The user growls in an
endearing way, making
the foe less wary.
The target’s Attack
stat is lowered."
45,11,5,"Le lanceur pousse un cri tout mimi
pour tromper la vigilance de l’ennemi
et baisser son Attaque."
45,11,9,"The user growls in an endearing way,
making the opposing team less wary.
The foes’ Attack stats are lowered."
45,14,9,"The user growls in an endearing way,
making the opposing team less wary.
The foes’ Attack stats are lowered."
45,15,6,"Der Anwender nimmt das Ziel für sich ein
und senkt dessen Angriffs-Wert."
45,15,9,"The user growls in an endearing way,
making opposing Pokémon less wary.
This lowers their Attack stats."
46,3,9,"Scares wild foes
to end battle."
46,4,9,"Scares wild foes
to end battle."
46,5,9,"Makes the foe flee to end
the battle."
46,6,9,"Makes the foe flee to end
the battle."
46,7,9,"The foe is made to
switch out with an
ally. In the wild,
the battle ends."
46,8,9,"The foe is scared off,
to be replaced by
another Pokémon in
its party. In the
wild, the battle ends."
46,9,9,"The foe is scared off,
to be replaced by
another Pokémon in
its party. In the
wild, the battle ends."
46,10,9,"The foe is scared off,
to be replaced by
another Pokémon in
its party. In the
wild, the battle ends."
46,11,5,"Effraie le Pokémon ennemi et
le remplace par un autre. Dans
la nature, met fin au combat."
46,11,9,"The target is scared off and replaced by
another Pokémon in its party. In the
wild, the battle ends."
46,14,9,"The target is scared off and switched.
In the wild, a battle against a single
Pokémon ends."
46,15,9,"The target is scared off, and a different
Pokémon is dragged out. In the wild,
this ends a battle against a single Pokémon."
47,3,9,"May cause the foe
to fall asleep."
47,4,9,"May cause the foe
to fall asleep."
47,5,9,"A soothing song lulls the
foe into a deep slumber."
47,6,9,"A soothing song lulls the
foe into a deep slumber."
47,7,9,"A soothing song
in a calming voice
lulls the foe into
a deep slumber."
47,8,9,"A soothing lullaby is
sung in a calming
voice that puts the
foe into a deep
slumber."
47,9,9,"A soothing lullaby is
sung in a calming
voice that puts the
foe into a deep
slumber."
47,10,9,"A soothing lullaby is
sung in a calming
voice that puts the
foe into a deep
slumber."
47,11,5,"Une berceuse plonge l’ennemi
dans un profond sommeil."
47,11,9,"A soothing lullaby is sung in a calming
voice that puts the target into a deep
slumber."
47,14,9,"A soothing lullaby is sung in a calming
voice that puts the target into a deep
slumber."
48,3,9,"Sound waves that
cause confusion."
48,4,9,"Sound waves that
cause confusion."
48,5,9,"Emits bizarre sound waves
that may confuse the foe."
48,6,9,"Emits bizarre sound waves
that may confuse the foe."
48,7,9,"The user generates
odd sound waves.
It may confuse the
foe."
48,8,9,"The user generates
odd sound waves from
its body.
It may confuse the
target."
48,9,9,"The user generates
odd sound waves from
its body.
It may confuse the
target."
48,10,9,"The user generates
odd sound waves from
its body.
It may confuse the
target."
48,11,5,"Le lanceur produit d’étranges ondes
sonores qui rendent confus."
48,11,9,"The user generates odd sound waves from
its body. It may confuse the target."
48,14,9,"The user generates odd sound waves from
its body. It may confuse the target."
48,15,9,"The user generates odd sound waves from
its body that confuse the target."
49,3,9,"Always inflicts
20HP damage."
49,4,9,"Always inflicts
20HP damage."
49,5,9,"Launches shock waves that
always inflict 20 HP damage."
49,6,9,"Launches shock waves that
always inflict 20 HP damage."
49,7,9,"The foe is hit with
a shock wave that
always inflicts 20-
HP damage."
49,8,9,"The foe is hit with a
destructive shock
wave that always
inflicts 20 HP damage.
"
49,9,9,"The foe is hit with a
destructive shock
wave that always
inflicts 20 HP damage.
"
49,10,9,"The foe is hit with a
destructive shock
wave that always
inflicts 20 HP damage.
"
49,11,5,"Une onde de choc destructrice qui
inflige toujours 20 PV de dégâts."
49,11,9,"The target is hit with a destructive shock
wave that always inflicts 20 HP damage."
49,14,9,"The target is hit with a destructive shock
wave that always inflicts 20 HP damage."
50,3,9,"Disables the foe's
most recent move."
50,4,9,"Disables the foe's
most recent move."
50,5,9,"Psychically disables one of
the foe’s moves."
50,6,9,"Psychically disables one of
the foe’s moves."
50,7,9,"For a few turns,
it prevents the foe
from using the move
it last used."
50,8,9,"For several turns,
this move prevents
the foe from using
the move it last
used."
50,9,9,"For several turns,
this move prevents
the foe from using
the move it last
used."
50,10,9,"For several turns,
this move prevents
the foe from using
the move it last
used."
50,11,5,"Empêche l’ennemi d’employer à nouveau
sa dernière attaque. Dure quatre tours."
