item_id,version_group_id,language_id,flavor_text
38,11,5,"Restaure jusqu’à 10 PP d’une
capacité sélectionnée."
38,11,9,"It restores the PP of a Pokémon’s
selected move by a maximum of
10 points."
38,14,9,"It restores the PP of a Pokémon’s
selected move by a maximum of
10 points."
38,15,9,"This medicine can restore 10PP
to a single selected move that
has been learned by a Pokémon."
39,5,9,"Fully restores the
PP of a selected
move."
39,6,9,"Fully restores the
PP of a selected
move."
39,7,9,"Fully restores a selected move’s PP
for one POKéMON."
39,8,9,"It fully restores the PP of a single
selected move that has been learned
by the target Pokémon."
39,9,9,"It fully restores the PP of a single
selected move that has been learned
by the target Pokémon."
39,10,9,"It fully restores the PP of a single
selected move that has been learned
by the target Pokémon."
39,11,5,"Restaure tous les PP d’une capacité
sélectionnée."
39,11,9,"It fully restores the PP of a single
selected move that has been learned
by the target Pokémon."
39,14,9,"It fully restores the PP of a single
selected move that has been learned
by the target Pokémon."
39,15,9,"This medicine can fully store the
PP of a single selected move that
has been learned by a Pokémon."
40,5,9,"Restores the PP
of all moves by 10."
40,6,9,"Restores the PP
of all moves by 10."
40,7,9,"Restores the PP of all moves for
one POKéMON by 10 points each."
40,8,9,"It restores the PP of all the
moves learned by the targeted Pokémon
by 10 points each."
40,9,9,"It restores the PP of all the
moves learned by the targeted Pokémon
by 10 points each."
40,10,9,"It restores the PP of all the
moves learned by the targeted Pokémon
by 10 points each."
40,11,5,"Restaure 10 PP de toutes les
capacités d’un Pokémon."
40,11,9,"It restores the PP of all the
moves learned by the targeted Pokémon
by 10 points each."
40,14,9,"It restores the PP of all the
moves learned by the targeted Pokémon
by 10 points each."
40,15,9,"This medicine can restore 10PP
to each of the moves that have
been learned by a Pokémon."
41,5,9,"Fully restores the
PP of a POKéMON’s
moves."
41,6,9,"Fully restores the
PP of a POKéMON’s
moves."
41,7,9,"Fully restores the PP of all moves
for one POKéMON."
41,8,9,"It fully restores the PP of all the
moves learned by the targeted
Pokémon."
41,9,9,"It fully restores the PP of all the
moves learned by the targeted
Pokémon."
41,10,9,"It fully restores the PP of all the
moves learned by the targeted
Pokémon."
41,11,5,"Restaure tous les PP de toutes
les capacités d’un Pokémon."
41,11,9,"It fully restores the PP of all the
moves learned by the targeted
Pokémon."
41,14,9,"It fully restores the PP of all the
moves learned by the targeted
Pokémon."
42,5,9,"A local specialty
that heals all
status problems."
42,6,9,"A local specialty
that heals all
status problems."
42,7,9,"LAVARIDGE TOWN’s local specialty.
It heals all the status problems of
one POKéMON."
42,8,9,"Lavaridge Town’s local specialty.
It heals all the status problems of
one Pokémon."
42,9,9,"Lavaridge Town’s local specialty.
It heals all the status problems of
one Pokémon."
42,10,9,"Lavaridge Town’s local specialty.
It heals all the status problems of
one Pokémon."
42,11,5,"La spécialité de la ville de Vermilava.
Soigne tous les problèmes de statut
d’un Pokémon."
42,11,9,"Lavaridge Town’s local specialty.
It heals all the status problems of
one Pokémon."
42,14,9,"Lavaridge Town’s local specialty.
It heals all the status problems of
one Pokémon."
43,5,9,"A 100% pure juice
that restores HP
by 20 points."
43,6,9,"A 100% pure juice
that restores HP
by 20 points."
43,7,9,"A 100% pure juice.
It restores the HP of one POKéMON
by 20 points."
43,8,9,"A 100% pure juice made of Berries.
It restores the HP of one Pokémon by
just 20 points."
43,9,9,"A 100% pure juice made of Berries.
It restores the HP of one Pokémon by
just 20 points."
43,10,9,"A 100% pure juice made of Berries.
It restores the HP of one Pokémon by
just 20 points."
43,11,5,"Une boisson 100% pur jus de Baies.
Restaure 20 PV à un Pokémon."
43,11,9,"A 100% pure juice made of Berries.
It restores the HP of one Pokémon by
just 20 points."
43,14,9,"A 100% pure juice made of Berries.
It restores the HP of one Pokémon by
just 20 points."
43,15,9,"A 100 percent pure juice made of Berries.
When consumed, it restores
20 HP to an injured Pokémon."
44,5,9,"Fully revives and
restores all
fainted POKéMON."
44,6,9,"Fully revives and
restores all
fainted POKéMON."
44,7,9,"Revives all fainted POKéMON,
restoring HP fully."
44,8,9,"It revives all fainted Pokémon.
In doing so, it also fully restores
their HP."
44,9,9,"It revives all fainted Pokémon.
In doing so, it also fully restores
their HP."
44,10,9,"It revives all fainted Pokémon.
In doing so, it also fully restores
their HP."
44,11,5,"Ranime tous les Pokémon K.O. et
restaure tous leurs PV."
44,11,9,"It revives all fainted Pokémon.
In doing so, it also fully restores
their HP."
44,14,9,"It revives all fainted Pokémon.
In doing so, it also fully restores
their HP."
45,5,9,"Raises the HP of
one POKéMON."
45,6,9,"Raises the base HP
of one POKéMON."
45,7,9,"A nutritious drink for POKéMON.
It raises the base HP of one
POKéMON."
45,8,9,"A nutritious drink for Pokémon.
It raises the base HP of a single
Pokémon."
45,9,9,"A nutritious drink for Pokémon.
It raises the base HP of a single
Pokémon."
45,10,9,"A nutritious drink for Pokémon.
It raises the base HP of a single
Pokémon."
45,11,5,"Une boisson très nutritive qui monte
les PV de base d’un Pokémon."
45,11,9,"A nutritious drink for Pokémon.
It raises the base HP of a single
Pokémon."
45,14,9,"A nutritious drink for Pokémon.
It raises the base HP of a single
Pokémon."
45,15,9,"A nutritious drink for Pokémon.
When consumed, it raises the
base HP of a single Pokémon."
46,5,9,"Raises the stat
ATTACK of one
POKéMON."
46,6,9,"Raises the base
ATTACK stat of one
POKéMON."
46,7,9,"A nutritious drink for POKéMON.
It raises the base ATTACK stat of
one POKéMON."
46,8,9,"A nutritious drink for Pokémon.
It raises the base Attack stat of a
single Pokémon."
46,9,9,"A nutritious drink for Pokémon.
It raises the base Attack stat of a
single Pokémon."
46,10,9,"A nutritious drink for Pokémon.
It raises the base Attack stat of a
single Pokémon."
46,11,5,"Une boisson très nutritive qui monte
l’Attaque de base d’un Pokémon."
46,11,9,"A nutritious drink for Pokémon.
It raises the base Attack stat of a
single Pokémon."
46,14,9,"A nutritious drink for Pokémon.
It raises the base Attack stat of a
single Pokémon."
47,5,9,"Raises the stat
DEFENSE of one
POKéMON."
47,6,9,"Raises the base
DEFENSE stat of
one POKéMON."
47,7,9,"A nutritious drink for POKéMON.
It raises the base DEFENSE stat of
one POKéMON."
47,8,9,"A nutritious drink for Pokémon.
It raises the base Defense stat of a
single Pokémon."
47,9,9,"A nutritious drink for Pokémon.
It raises the base Defense stat of a
single Pokémon."
47,10,9,"A nutritious drink for Pokémon.
It raises the base Defense stat of a
single Pokémon."
47,11,5,"Une boisson très nutritive qui monte
la Défense de base d’un Pokémon."
47,11,9,"A nutritious drink for Pokémon.
It raises the base Defense stat of a
single Pokémon."
47,14,9,"A nutritious drink for Pokémon.
It raises the base Defense stat of a
single Pokémon."
47,15,9,"A nutritious drink for Pokémon.
When consumed, it raises the base
Defense of a single Pokémon."
48,5,9,"Raises the stat
SPEED of one
POKéMON."
48,6,9,"Raises the base
SPEED stat of one
POKéMON."
48,7,9,"A nutritious drink for POKéMON.
It raises the base SPEED stat of
one POKéMON."
48,8,9,"A nutritious drink for Pokémon.
It raises the base Speed stat of a
single Pokémon."
48,9,9,"A nutritious drink for Pokémon.
It raises the base Speed stat of a
single Pokémon."
48,10,9,"A nutritious drink for Pokémon.
It raises the base Speed stat of a
single Pokémon."
48,11,5,"Une boisson très nutritive qui monte
la Vitesse de base d’un Pokémon."
48,11,9,"A nutritious drink for Pokémon.
It raises the base Speed stat of a
single Pokémon."
48,14,9,"A nutritious drink for Pokémon.
It raises the base Speed stat of a
single Pokémon."
49,5,9,"Raises the stat
SP. ATK of one
POKéMON."
49,6,9,"Raises the base
SP. ATK stat of one
POKéMON."
49,7,9,"A nutritious drink for POKéMON.
It raises the base SP. ATK stat
of one POKéMON."
49,8,9,"A nutritious drink for Pokémon.
It raises the base Sp. Atk (Special
Attack) stat of a single Pokémon."
49,9,9,"A nutritious drink for Pokémon.
It raises the base Sp. Atk (Special
Attack) stat of a single Pokémon."
49,10,9,"A nutritious drink for Pokémon.
It raises the base Sp. Atk (Special
Attack) stat of a single Pokémon."
49,11,5,"Une boisson très nutritive qui
monte l’Attaque Spéciale de
base d’un Pokémon."
49,11,9,"A nutritious drink for Pokémon.
It raises the base Sp. Atk (Special
Attack) stat of a single Pokémon."
49,14,9,"A nutritious drink for Pokémon.
It raises the base Sp. Atk (Special
Attack) stat of a single Pokémon."
50,5,9,"Raises the level
of a POKéMON by
one."
50,6,9,"Raises the level
of a POKéMON by
one."
50,7,9,"A candy that is packed with energy.
It raises the level of a POKéMON
by one."
50,8,9,"A candy that is packed with energy.
It raises the level of a single Pokémon
by one."
50,9,9,"A candy that is packed with energy.
It raises the level of a single Pokémon
by one."
50,10,9,"A candy that is packed with energy.
It raises the level of a single Pokémon
by one."
50,11,5,"Un bonbon plein d’énergie.
Il permet à un Pokémon de gagner
un niveau d’expérience."
50,11,9,"A candy that is packed with energy.
It raises the level of a single Pokémon
by one."
50,14,9,"A candy that is packed with energy.
It raises the level of a single Pokémon
by one."
50,15,9,"A candy that is packed with energy.
When consumed, it will instantly raise
the level of a single Pokémon by one."
51,5,9,"Raises the maximum
PP of a selected
move."
51,6,9,"Raises the maximum
PP of a selected
move."
51,7,9,"Slightly raises the maximum PP of
a selected move for one POKéMON."
51,8,9,"It slightly raises the maximum PP of
a selected move that has been learned
by the target Pokémon."
51,9,9,"It slightly raises the maximum PP of
a selected move that has been learned
by the target Pokémon."
51,10,9,"It slightly raises the maximum PP of
a selected move that has been learned
by the target Pokémon."
51,11,5,"Monte un peu les PP max d’une
capacité sélectionnée."
51,11,9,"It slightly raises the maximum PP of
a selected move that has been learned
by the target Pokémon."
51,14,9,"It slightly raises the maximum PP of
a selected move that has been learned
by the target Pokémon."
51,15,9,"A medicine that can slightly raise the
maximum PP of a single move that has
been learned by the target Pokémon."
52,5,9,"Raises the stat
SP. DEF of one
POKéMON."
52,6,9,"Raises the base
SP. DEF stat of one
POKéMON."
52,7,9,"A nutritious drink for POKéMON.
It raises the base SP. DEF stat
of one POKéMON."
52,8,9,"A nutritious drink for Pokémon.
It raises the base Sp. Def (Special
Defense) stat of a single Pokémon."
52,9,9,"A nutritious drink for Pokémon.
It raises the base Sp. Def (Special
Defense) stat of a single Pokémon."
52,10,9,"A nutritious drink for Pokémon.
It raises the base Sp. Def (Special
Defense) stat of a single Pokémon."
52,11,5,"Une boisson très nutritive qui monte
la Défense Spéciale d’un Pokémon."
52,11,9,"A nutritious drink for Pokémon.
It raises the base Sp. Def (Special
Defense) stat of a single Pokémon."
52,14,9,"A nutritious drink for Pokémon.
It raises the base Sp. Def (Special
Defense) stat of a single Pokémon."
53,5,9,"Raises the PP of a
move to its maximum
points."
53,6,9,"Raises the PP of a
move to its maximum
points."
53,7,9,"Raises the PP of a selected move
to its maximum level for one
POKéMON."
53,8,9,"It maximally raises the top PP of a
selected move that has been learned
by the target Pokémon."
53,9,9,"It maximally raises the top PP of a
selected move that has been learned
by the target Pokémon."
53,10,9,"It maximally raises the top PP of a
selected move that has been learned
by the target Pokémon."
53,11,5,"Monte sensiblement les PP max d’une
capacité sélectionnée."
53,11,9,"It maximally raises the top PP of a
selected move that has been learned
by the target Pokémon."
53,14,9,"It maximally raises the top PP of a
selected move that has been learned
by the target Pokémon."
54,8,9,"Old Chateau’s hidden specialty.
It heals all the status problems of a
single Pokémon."
54,9,9,"Old Chateau’s hidden specialty.
It heals all the status problems of a
single Pokémon."
54,10,9,"Old Chateau’s hidden specialty.
It heals all the status problems of a
single Pokémon."
54,11,5,"Spécialité du Vieux Château. Il
soigne tous les problèmes de
statut d’un Pokémon."
54,11,9,"Old Chateau’s hidden specialty.
It heals all the status problems of a
single Pokémon."
54,14,9,"Old Chateau’s hidden specialty.
It heals all the status problems of a
single Pokémon."
